instance,threads,nodes,total_time_seconds,computation_time_seconds,synchronization_time_seconds,nodes_created,nodes_processed,parallel_efficiency_percent,sync_overhead_percent
17nodos.txt,24,17,35.063279,13.612763,34.628760,3195073,398929,38.823418,98.760758
17nodos.txt,24,17,35.233273,13.588246,36.470519,3195160,398935,38.566516,103.511584
17nodos.txt,24,17,34.023417,13.689416,35.849753,3195125,398931,40.235276,105.367880
17nodos.txt,24,17,33.680747,13.436056,31.479062,3195309,398955,39.892393,93.463073
17nodos.txt,24,17,32.626702,13.485505,31.883768,3195120,398936,41.332726,97.722927
17nodos.txt,24,17,35.095233,13.599381,37.717757,3195259,398950,38.749938,107.472596
17nodos.txt,24,17,33.054335,13.393092,31.402891,3195242,398944,40.518413,95.003849
17nodos.txt,24,17,34.343703,13.475733,32.584589,3195134,398936,39.237855,94.877913
17nodos.txt,24,17,34.744459,13.566082,35.635815,3195061,398925,39.045312,102.565463
17nodos.txt,24,17,34.548513,13.468189,33.958988,3195167,398936,38.983410,98.293631
17nodos.txt,24,17,35.221761,13.587842,38.461114,3195148,398937,38.577976,109.197022
17nodos.txt,24,17,33.512266,13.440747,32.095856,3195280,398952,40.106947,95.773457
17nodos.txt,24,17,35.656757,13.511310,37.146723,3195253,398950,37.892706,104.178634
17nodos.txt,24,17,35.733182,13.553991,37.772709,3195147,398937,37.931107,105.707655
17nodos.txt,24,17,34.170704,13.539075,34.396797,3195191,398942,39.621879,100.661656
17nodos.txt,24,17,33.648149,13.511311,33.135043,3195309,398955,40.154693,98.475082
17nodos.txt,24,17,35.678131,13.602280,37.413504,3195290,398949,38.124980,104.863968
17nodos.txt,24,17,34.518809,13.552939,35.669390,3195204,398945,39.262476,103.333202
17nodos.txt,24,17,36.489478,13.774764,37.975159,3195061,398927,37.749962,104.071533
17nodos.txt,28,17,40.973119,14.498645,41.889906,3195341,398961,35.385749,102.237533
17nodos.txt,28,17,39.597552,14.393691,41.492688,3195109,398929,36.349951,104.785992
17nodos.txt,28,17,38.993668,14.368061,39.832740,3195101,398931,36.847164,102.151817
17nodos.txt,28,17,39.093351,14.289332,42.501711,3195239,398941,36.551821,108.718515
17nodos.txt,28,17,37.487448,14.321520,39.414241,3195153,398934,38.203507,105.139836
17nodos.txt,28,17,39.083869,14.325373,39.366484,3195162,398933,36.652904,100.723099
17nodos.txt,28,17,40.526181,14.502963,42.984499,3195064,398922,35.786652,106.065999
17nodos.txt,28,17,38.729758,14.397461,40.640156,3195128,398931,37.174157,104.932635
17nodos.txt,28,17,40.004645,14.247040,42.095751,3195172,398936,35.613466,105.227159
17nodos.txt,28,17,38.425057,14.326871,38.730264,3195177,398939,37.285231,100.794292
17nodos.txt,28,17,37.014691,14.182458,38.553374,3195041,398922,38.315753,104.156951
17nodos.txt,28,17,39.383319,14.357904,40.763808,3195076,398926,36.456815,103.505266
17nodos.txt,28,17,40.728283,14.554669,46.590039,3195112,398929,35.736023,114.392346
17nodos.txt,28,17,38.621424,14.369445,39.543811,3195194,398942,37.205892,102.388279
17nodos.txt,28,17,39.103801,14.341667,39.996278,3195173,398939,36.675890,102.282327
17nodos.txt,28,17,38.873097,14.455982,39.427442,3195178,398936,37.187625,101.426039
17nodos.txt,28,17,38.010467,14.225213,39.359089,3195135,398937,37.424462,103.548030
17nodos.txt,28,17,40.004801,14.451237,41.561415,3195179,398938,36.123756,103.891070
17nodos.txt,28,17,40.300370,14.432815,42.777534,3195184,398940,35.813107,106.146753
17nodos.txt,28,17,37.703953,14.340605,39.739141,3195225,398944,38.034751,105.397810
17nodos.txt,28,17,39.482035,14.429936,41.106761,3195236,398945,36.548105,104.115102
17nodos.txt,28,17,37.887271,14.264079,36.665370,3195131,398933,37.648737,96.774905
17nodos.txt,28,17,39.334267,14.354535,41.060594,3195065,398925,36.493715,104.388861
17nodos.txt,28,17,39.947310,14.385018,43.471800,3195237,398943,36.009978,108.822847
17nodos.txt,28,17,40.150863,14.397120,41.924527,3195197,398942,35.857562,104.417501
17nodos.txt,28,17,39.455308,14.436454,43.695635,3195104,398929,36.589384,110.747164
17nodos.txt,28,17,38.420297,14.273249,39.740123,3195357,398963,37.150285,103.435233
17nodos.txt,28,17,38.046257,14.307303,38.254261,3195144,398935,37.605022,100.546712
17nodos.txt,28,17,38.893410,14.596934,40.325477,3195234,398945,37.530610,103.682030
17nodos.txt,28,17,37.331706,14.248865,38.301816,3195247,398946,38.168266,102.598620
17nodos.txt,32,17,41.463296,14.383299,45.125606,3195170,398936,34.689233,108.832656
17nodos.txt,32,17,46.784882,14.793540,51.061137,3195222,398944,31.620344,109.140250
17nodos.txt,32,17,44.421594,14.562568,48.515824,3195245,398949,32.782632,109.216756
17nodos.txt,32,17,42.784992,14.481266,43.800086,3195149,398933,33.846603,102.372548
17nodos.txt,32,17,43.051388,14.513289,47.958896,3195237,398942,33.711548,111.399186
17nodos.txt,32,17,44.167401,14.650193,49.337885,3195140,398934,33.169697,111.706561
17nodos.txt,32,17,43.689244,14.599378,46.692438,3195281,398953,33.416411,106.873989
17nodos.txt,32,17,44.746850,14.705705,52.063634,3195204,398944,32.864224,116.351505
17nodos.txt,32,17,44.206790,14.607172,49.584075,3195312,398958,33.042825,112.163934
17nodos.txt,32,17,43.194063,14.478947,47.179119,3195342,398960,33.520688,109.225935
17nodos.txt,32,17,44.033999,14.450021,47.017721,3195265,398948,32.815601,106.775950
17nodos.txt,32,17,44.283189,14.502861,47.750244,3195279,398951,32.750263,107.829282
17nodos.txt,32,17,42.552890,14.589101,46.480742,3195141,398937,34.284631,109.230519
17nodos.txt,32,17,45.276219,14.720133,51.147383,3195263,398950,32.511843,112.967436
17nodos.txt,32,17,41.191845,14.323953,45.473949,3195297,398951,34.773759,110.395512
17nodos.txt,32,17,44.253675,14.740826,46.609722,3195103,398929,33.309835,105.323958
17nodos.txt,32,17,40.627172,14.297784,41.903954,3195203,398939,35.192663,103.142679
17nodos.txt,32,17,46.818653,14.731335,53.244481,3195273,398949,31.464672,113.724931
17nodos.txt,32,17,43.521552,14.578448,46.398227,3195312,398956,33.497077,106.609769
17nodos.txt,32,17,42.688157,14.377924,45.450336,3195289,398948,33.681295,106.470598
17nodos.txt,32,17,43.750623,14.612643,46.454120,3195302,398955,33.399851,106.179332
17nodos.txt,32,17,44.224876,14.710094,47.853801,3195142,398938,33.262036,108.205620
17nodos.txt,32,17,43.966351,14.682263,47.405052,3195107,398930,33.394317,107.821211
17nodos.txt,32,17,41.977759,14.330798,42.550847,3195155,398936,34.139025,101.365218
17nodos.txt,32,17,44.857901,14.647885,50.076246,3195107,398929,32.653968,111.633058
17nodos.txt,32,17,44.678027,14.580781,47.226957,3195228,398946,32.635239,105.705108
17nodos.txt,32,17,42.656820,14.500455,44.389490,3195275,398948,33.993286,104.061882
17nodos.txt,32,17,42.148224,14.518218,43.849162,3195131,398935,34.445622,104.035609
17nodos.txt,32,17,41.546732,14.478711,42.583212,3195212,398943,34.849217,102.494734
17nodos.txt,32,17,42.275377,14.560243,45.744403,3195196,398940,34.441426,108.205785
